post id, post url, title, category, tags,  reply id, userid, reply
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,6,George_San_Jose1,If the tire store knew the flat tire was newly installed they might not replace the valve stem automatically. So it’s quite possible the only problem was the valve stem was faulty all along. Nothing to do with the rim or the tires. A leaky valve stem will always cause any tire mounted to go flat. I’d guess your shops tested the valve stem for leaks when they installed the new tires on the rims. That’s usually the last test they do. Perhaps the problem was a weird one  where the valve stem didn’t leak on a static test  but when the car is moving it leaked.Just curious  why didn’t you get the flat tire repaired rather than buying a new tire? Was the tire badly damaged by the flat incident ?
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,7,RaymondA,I don’t know if the valve stems were replaced. I thought the stems came with the new tire. They didn’t say anything at the second store. The original store said there where two different types of valve stems on all of the tires. They replaced all the valve stems.
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,8,RaymondA,The tire was chewed up. The tires were lasting 20-30 miles. So far after new valve stems we have had no problems.
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,9,Nevada_545,The RX350 (listed in the tag) has tire pressure sensors with metal valve stems  they cost about $75 each. The valve stem seals can be replaced when replacing the tires but it usually isn’t necessary.When dismounting tires they remove the valve core and drop it into a tray  perhaps they picked up a damaged or leaky valve core and installed it in your tire valve.On the other hand if you had an RX350 you would know when you had a leaking tire before it went flat.
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,10,bloody_knuckles,You should only have one type of valve stem. Something sounds fishy. When you say the tires were lasting 20-30 miles  did you get a TPMS warning light when they went flat? You should have gotten a warning as soon as you lost about 5 lbs of pressure. Or were you driving around with the TPMS light already on when you got the tires?
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,11,VOLVO_V70, [ The tire was chewed up. The tires were lasting 20-30 miles. So far after new valve stems we have had no ] Were you driving on a flat tire ? I just can’t grasp a tire chewed up that soon without some noise or warning signs.
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,12,Antonio_Tomasado,Possibly “Made in China”. If yes  probably defective manufacture or inferior materials. There was a big recall/problem a few years back.
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,13,Bing,I didn’t know you could buy a car now without TPMS? At any rate it used to be standard procedure to change valve stems with new tires  but with TPMS valve stems  people aren’t willing to pay the $2-300 extra for valve stems and just wait for them to fail.
110968,https://community.cartalk.com/t/tire-valve-stem/110968,Tire Valve Stem,Maintenance/Repairs,||rx350||lexus||,14,Mustangman,You can’t. Required on all new cars sold in the US since '07 (I think). Not all use pressure senders in the wheels. My Audi uses the ABS wheel speed sensors to measure rolling radius and thus identify a low tire. My Mustang has the sensors that include the stem.
125183,https://community.cartalk.com/t/2011-ford-edge-parking-light-stays-on/125183,2011 Ford Edge - Parking light stays on,Maintenance/Repairs,||ford||,1,Dave39,How do you fix the park light that will not turn off
90836,https://community.cartalk.com/t/honda-pilot-cylinder-misfire/90836,Honda Pilot Cylinder Misfire,Maintenance/Repairs,||repair||,6,sdutcher,The car is a 2011 and has around 70 000 miles. I was told by the service tech that the cylinder head valve problem was caused by the the faulty piston rings and that it had also damaged the spark plugs. But all of that is beyond the scope of my knowledge on car engines. I just barely understand what the piston rings do. The problem was diagnosed by the dealership service department – I just showed up with 2 engine lights on. It had also been regularly serviced. And I don’t know much about the particulars of the lawsuit. I was just told by the dealership that this was something Honda had extended the warranty on. Thanks for the input on the machine shop. I just wasn’t sure how long something like this took.
90836,https://community.cartalk.com/t/honda-pilot-cylinder-misfire/90836,Honda Pilot Cylinder Misfire,Maintenance/Repairs,||repair||,7,Nevada_545,There are a lot of unknown factors such as when the vehicle was diagnosed  when the repair was approved by Honda and how long it takes to get the parts. A technician typically won’t begin on an engine project until the parts arrive. Sometimes it takes longer to get approval for a warranty repair then it does to perform the repair.Your service adviser should be able to to update you on the status of your vehicle.Here is some information from the Honda bulletin;American Honda is announcing a powertrain warranty extension as a result of a settlement of a class captioned  Soto etal V American Honda Motor Co.  Inc.  Case No. 3:12-cv-1377-SI (N.D. Cal.).The piston rings on certain cylinders may rotate and align which can lead to spark plug fouling. This can set DTCs P0301 through P0304 and cause the MIL to come on.American Honda is extending the powertrain warranty to cover repairs related to engine misfire (that triggers DTCs P0301 through P0304) to 8 years with unlimited mileage from the original date of purchase and has settled a class action based on this remedial measure.
90836,https://community.cartalk.com/t/honda-pilot-cylinder-misfire/90836,Honda Pilot Cylinder Misfire,Maintenance/Repairs,||repair||,8,sdutcher,Thank you for the reply. My car was dropped off with an appointment on July 16  but I don’t know how long it sat before the diagnosis  etc. My frustration is with the dealership in not answering questions and saying  “It should be ready in a few days” several times and the days have taken weeks. But it helps having this input – knowing this that they may have had to wait for Honda approval and parts for awhile. Thank you for the help!
90836,https://community.cartalk.com/t/honda-pilot-cylinder-misfire/90836,Honda Pilot Cylinder Misfire,Maintenance/Repairs,||repair||,9,ok4450,If the person at the dealership who told you that the valve  or valves  were damaged due to oil consumption and plug fouling then they are dead wrong. Odds are this was a service writer and the vast majority have little mechanical knowledge or understanding so they wing it so to speak.If only the cylinder head is being serviced and there’s a valve problem at 70k miles  in most cases that is due to incorrect valve lash; meaning the lash is too tight and which causes the valve and valve seat to burn.A misfire due to valve lash/burnt valve is not the same as a misfire due to plug fouling due to oil consumption past the piston rings.
90836,https://community.cartalk.com/t/honda-pilot-cylinder-misfire/90836,Honda Pilot Cylinder Misfire,Maintenance/Repairs,||repair||,10,George_San_Jose1,The work being done for your Honda is a type of major engine repair. Seldom do engines w/only 70K miles on them need this type of repair  so you had a bit of bad luck on this one. It’s good though that Honda is stepping up and not charging your for it  so consider that a big boost to your wallet anyway.A little tutorial might help. Almost all gasoline engines are designed this way. The pistons are shaped like mushrooms and move up and down in the cylinders. A 'cylinder" is shaped like a drinking glass  right. So think of a big mushroom being pulled to and fro in a drinking glass. The wide part of the mushroom moves directly up and down against the cylinder wall  and is tightly pressed to the wall by the piston rings  which are circular springs that go around the big part of the mushroom  and spring out against the cylinder wall to hold it tight.The “rings” are just called that  but they aren’t actually “rings”. They’re like trick magician’s rings. They’re not actual complete circles  they are semi-circles  with an opening  a circle w/a small gap in other words. The gap is what makes it possible to fit the spring over the mushroom. There’s 3 or 4 of these semi-circles all together  and the gaps in the rings must not align  otherwise the aligned gaps create a path for oil to leak past the set of 4 rings. Apparently somehow in your Honda’s engine the gaps were aligning.Since this is a complicated repair  you should expect it to take some considerable time. 2 months wouldn’t be that unusual  depending on parts and machine shop availability. The dealership should be able to give an approximate forecast how long it should take though.Here’s an idea: You might argue that since they haven’t provided you an accurate forecast for the garage time needed to effect the repair  Honda should provide you a loaner car in the meantime. Beyond that  I wouldn’t push them too much. It is better for it to take longer and be done correctly than take less time and done incorrectly.
